angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,z,focus_0,focus_1,focus_2,focus_3,focus_4,accel,brake,clutch,gear.1,steer,focus_0.1,focus_1.1,focus_2.1,focus_3.1,focus_4.1,meta,sector,lap,avg_speed,min_speed,max_brake,brake_start,brake_duration,sector_time,throttle_reapply
0.00202155,42.006,0,1290.1,1300.1,92.6957,4,0,1,7791.5,182.369,2.045,0.327715,-0.572866,152.661,153.587,157.396,157.396,0.328366,-1,-1,-1,-1,-1,0.9,0,0,4,-0.049363512,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.00202155,42.006,0,1290.1,1300.1,92.6957,4,0,1,7791.5,182.369,2.045,0.327715,-0.572866,152.661,153.587,157.396,157.396,0.328366,-1,-1,-1,-1,-1,0.9,0,0,4,-0.049363512,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.022229,43.006,0,1341.89,1351.89,92.6658,5,0,1,6600.46,189.286,-4.37761,-1.52759,-0.847293,159.781,158.051,162.971,162.971,0.326018,-1,-1,-1,-1,-1,0.9,0,0,5,0.060298023,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
-0.022229,43.006,0,1341.89,1351.89,92.6658,5,0,1,6600.46,189.286,-4.37761,-1.52759,-0.847293,159.781,158.051,162.971,162.971,0.326018,-1,-1,-1,-1,-1,0.9,0,0,5,0.060298023,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.0413263,44.006,0,1395.4,1405.4,92.6353,5,0,1,6815.65,195.893,-3.05549,0.275134,-0.817787,164.784,164.291,168.283,168.283,0.323382,-1,-1,-1,-1,-1,0.9,0,0,5,0.019672671,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
-0.0413263,44.006,0,1395.4,1405.4,92.6353,5,0,1,6815.65,195.893,-3.05549,0.275134,-0.817787,164.784,164.291,168.283,168.283,0.323382,-1,-1,-1,-1,-1,0.9,0,0,5,0.019672671,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.09647,45.006,0,1447.56,1457.56,92.614,4,0,1,7129.44,168.991,-3.80495,1.14147,-0.865782,131.983,126.157,141.968,140.466,0.326976,-1,-1,-1,-1,-1,0.9,0.3,0,4,0.285502,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
-0.09647,45.006,0,1447.56,1457.56,92.614,4,0,1,7129.44,168.991,-3.80495,1.14147,-0.865782,131.983,126.157,141.968,140.466,0.326976,-1,-1,-1,-1,-1,0.9,0.3,0,4,0.285502,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.229919,46.006,0,1488.4,1498.4,92.5891,3,0,1,7309.73,134.388,-1.66382,0.356206,0.678612,106.707,101.77,116.048,116.048,0.338677,-1,-1,-1,-1,-1,0.9,0.3,0,3,0.1394,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
-0.229919,46.006,0,1488.4,1498.4,92.5891,3,0,1,7309.73,134.388,-1.66382,0.356206,0.678612,106.707,101.77,116.048,116.048,0.338677,-1,-1,-1,-1,-1,0.9,0.3,0,3,0.1394,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.11437,47.006,0,1523.98,1533.98,92.5581,2,0,1,8167.45,105.307,-7.9977,4.1249,0.269531,72.9729,65.129,95.5486,95.5486,0.340418,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.485486,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.11437,47.006,0,1523.98,1533.98,92.5581,2,0,1,8167.45,105.307,-7.9977,4.1249,0.269531,72.9729,65.129,95.5486,95.5486,0.340418,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.485486,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.0203747,48.006,0,1550.12,1560.12,92.5212,2,0,1,7861.96,94.4652,-9.33215,3.60346,-0.597678,77.5213,71.1185,91.8079,91.8079,0.343617,-1,-1,-1,-1,-1,0.9,0,0,2,0.402428,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.0203747,48.006,0,1550.12,1560.12,92.5212,2,0,1,7861.96,94.4652,-9.33215,3.60346,-0.597678,77.5213,71.1185,91.8079,91.8079,0.343617,-1,-1,-1,-1,-1,0.9,0,0,2,0.402428,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.056058,49.006,0,1575.47,1585.47,92.482,2,0,1,7585.7,100.32,0.267368,2.82439,-0.489747,82.7858,84.7575,88.7057,88.7057,0.338248,-1,-1,-1,-1,-1,0.9,0.03518375,0,2,-0.0953675,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
-0.056058,49.006,0,1575.47,1585.47,92.482,2,0,1,7585.7,100.32,0.267368,2.82439,-0.489747,82.7858,84.7575,88.7057,88.7057,0.338248,-1,-1,-1,-1,-1,0.9,0.03518375,0,2,-0.0953675,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.0778208,50.006,0,1605.1,1615.1,92.441,2,0,1,9209.58,120.101,-2.55084,4.56518,-0.888201,100.986,97.9345,107.624,107.624,0.336066,-1,-1,-1,-1,-1,0.9,0.04204905,0,2,0.221543583,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.0778208,50.006,0,1605.1,1615.1,92.441,2,0,1,9209.58,120.101,-2.55084,4.56518,-0.888201,100.986,97.9345,107.624,107.624,0.336066,-1,-1,-1,-1,-1,0.9,0.04204905,0,2,0.221543583,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.0537391,51.006,0,1639.08,1649.08,92.4129,3,0,1,7154.67,130.597,0.131807,5.16796,-0.812493,109.243,109.313,113.553,113.553,0.335646,-1,-1,-1,-1,-1,0.9,0.02697835,0,3,-0.003963155,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.0537391,51.006,0,1639.08,1649.08,92.4129,3,0,1,7154.67,130.597,0.131807,5.16796,-0.812493,109.243,109.313,113.553,113.553,0.335646,-1,-1,-1,-1,-1,0.9,0.02697835,0,3,-0.003963155,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
0.0214362,52.006,0,1677.59,1687.59,92.3759,3,0,1,8059.71,147.023,0.382669,5.84533,-0.804196,123.623,123.114,127.916,127.916,0.334089,-1,-1,-1,-1,-1,0.9,0,0,3,0.116577079,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
0.0214362,52.006,0,1677.59,1687.59,92.3759,3,0,1,8059.71,147.023,0.382669,5.84533,-0.804196,123.623,123.114,127.916,127.916,0.334089,-1,-1,-1,-1,-1,0.9,0,0,3,0.116577079,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
-0.0123327,53.006,0,1719.69,1729.69,92.3472,4,0,1,6689.05,156.314,-1.44169,6.34367,-0.810067,132.131,130.368,135.123,135.123,0.331894,-1,-1,-1,-1,-1,0.9,0,0,4,0.072554831,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.0123327,53.006,0,1719.69,1729.69,92.3472,4,0,1,6689.05,156.314,-1.44169,6.34367,-0.810067,132.131,130.368,135.123,135.123,0.331894,-1,-1,-1,-1,-1,0.9,0,0,4,0.072554831,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
-0.0333941,54.006,0,1764.56,1774.56,92.314,4,0,1,7130.3,166.66,-2.29147,7.33389,-0.804138,140.446,139.466,144.04,144.04,0.330678,-1,-1,-1,-1,-1,0.9,0,0,4,0.033854459,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.0333941,54.006,0,1764.56,1774.56,92.314,4,0,1,7130.3,166.66,-2.29147,7.33389,-0.804138,140.446,139.466,144.04,144.04,0.330678,-1,-1,-1,-1,-1,0.9,0,0,4,0.033854459,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
-0.0445693,55.006,0,1812.28,1822.28,92.2786,4,0,1,7555.87,176.972,-0.37444,6.01747,-0.709191,148.643,148.646,152.635,152.635,0.328961,-1,-1,-1,-1,-1,0.9,0,0,4,0.000658604,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.0445693,55.006,0,1812.28,1822.28,92.2786,4,0,1,7555.87,176.972,-0.37444,6.01747,-0.709191,148.643,148.646,152.635,152.635,0.328961,-1,-1,-1,-1,-1,0.9,0,0,4,0.000658604,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
0.0190711,56.006,0,1861.48,1871.48,92.2513,4,0,1,6937.88,164.814,0.713379,4.88001,-0.486221,133.54,133.627,137.767,138.073,0.330851,-1,-1,-1,-1,-1,0.9,0.3,0,4,-0.0066279,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
0.0190711,56.006,0,1861.48,1871.48,92.2513,4,0,1,6937.88,164.814,0.713379,4.88001,-0.486221,133.54,133.627,137.767,138.073,0.330851,-1,-1,-1,-1,-1,0.9,0.3,0,4,-0.0066279,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
-0.117556,57.006,0,1902.61,1912.61,92.2242,3,0,1,7266.42,132.828,-4.26168,2.96812,-0.536125,100.929,94.2444,115.364,115.364,0.339054,-1,-1,-1,-1,-1,0.9,0.3,0,3,0.265619,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.117556,57.006,0,1902.61,1912.61,92.2242,3,0,1,7266.42,132.828,-4.26168,2.96812,-0.536125,100.929,94.2444,115.364,115.364,0.339054,-1,-1,-1,-1,-1,0.9,0.3,0,3,0.265619,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
0.0011909,58.006,0,1936.74,1946.74,92.1926,3,0,1,6702.71,120.066,-4.34274,3.11745,0.14709,101.645,97.9817,106.385,106.385,0.336777,-1,-1,-1,-1,-1,0.9,0,0,3,0.36963463,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
0.0011909,58.006,0,1936.74,1946.74,92.1926,3,0,1,6702.71,120.066,-4.34274,3.11745,0.14709,101.645,97.9817,106.385,106.385,0.336777,-1,-1,-1,-1,-1,0.9,0,0,3,0.36963463,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
0.0175306,59.006,0,1970.98,1980.98,92.1604,3,0,1,7112.78,129.541,-0.39158,3.21567,-0.416756,108.937,108.606,112.887,112.887,0.338186,-1,-1,-1,-1,-1,0.9,0,0,3,0.0138791,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
0.0175306,59.006,0,1970.98,1980.98,92.1604,3,0,1,7112.78,129.541,-0.39158,3.21567,-0.416756,108.937,108.606,112.887,112.887,0.338186,-1,-1,-1,-1,-1,0.9,0,0,3,0.0138791,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
0.00365656,60.006,0,2009.36,2019.36,92.1236,3,0,1,8030.67,146.578,0.00290519,7.67179,-0.456638,123.086,123.088,127.45,127.45,0.329889,-1,-1,-1,-1,-1,0.9,0,0,3,-0.00133342,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.00365656,60.006,0,2009.36,2019.36,92.1236,3,0,1,8030.67,146.578,0.00290519,7.67179,-0.456638,123.086,123.088,127.45,127.45,0.329889,-1,-1,-1,-1,-1,0.9,0,0,3,-0.00133342,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.0438105,61.006,0,2049.82,2059.82,92.0948,4,0,1,6474.69,150.105,-5.28234,11.0259,-0.944014,126.576,123.262,130.804,130.804,0.335705,-1,-1,-1,-1,-1,0.9,0.02803025,0,4,0.182451457,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.0438105,61.006,0,2049.82,2059.82,92.0948,4,0,1,6474.69,150.105,-5.28234,11.0259,-0.944014,126.576,123.262,130.804,130.804,0.335705,-1,-1,-1,-1,-1,0.9,0.02803025,0,4,0.182451457,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
-0.021313,62.006,0,2092.32,2102.32,92.0643,4,0,1,6772.24,158.407,-0.129043,10.2533,-0.781199,132.719,133.388,136.805,136.805,0.33312,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0311653,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
-0.021313,62.006,0,2092.32,2102.32,92.0643,4,0,1,6772.24,158.407,-0.129043,10.2533,-0.781199,132.719,133.388,136.805,136.805,0.33312,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0311653,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.00938195,63.006,0,2137.07,2147.07,92.0304,4,0,1,7152.81,167.67,0.325251,14.514,-0.784322,140.834,140.848,144.487,144.487,0.324364,-1,-1,-1,-1,-1,0.9,0,0,4,0.00188189,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.00938195,63.006,0,2137.07,2147.07,92.0304,4,0,1,7152.81,167.67,0.325251,14.514,-0.784322,140.834,140.848,144.487,144.487,0.324364,-1,-1,-1,-1,-1,0.9,0,0,4,0.00188189,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.00232476,64.008,0,2184.74,2194.74,91.9953,4,0,1,7501.22,175.693,0.180125,20.0855,-0.734064,147.553,147.617,151.532,151.532,0.32732,-1,-1,-1,-1,-1,0.9,0,0,4,-0.00295467,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.00232476,64.008,0,2184.74,2194.74,91.9953,4,0,1,7501.22,175.693,0.180125,20.0855,-0.734064,147.553,147.617,151.532,151.532,0.32732,-1,-1,-1,-1,-1,0.9,0,0,4,-0.00295467,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
-0.0197857,65.02,0,2229.87,2239.87,91.9757,3,0,1,8229.4,141.503,0.692036,12.7853,-0.632996,60.1574,68.5414,130.306,130.306,0.35606,-1,-1,-1,-1,-1,0.9,0.3,0,3,-0.0257284,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
-0.0197857,65.02,0,2229.87,2239.87,91.9757,3,0,1,8229.4,141.503,0.692036,12.7853,-0.632996,60.1574,68.5414,130.306,130.306,0.35606,-1,-1,-1,-1,-1,0.9,0.3,0,3,-0.0257284,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.0234758,66.01,0,2264.81,2274.81,91.9452,2,0,1,8027.44,113.188,-0.384629,5.02762,-0.693588,91.3265,90.7789,94.3956,93.8335,0.339314,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.0189207,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.0234758,66.01,0,2264.81,2274.81,91.9452,2,0,1,8027.44,113.188,-0.384629,5.02762,-0.693588,91.3265,90.7789,94.3956,93.8335,0.339314,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.0189207,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.00869912,67,0,2293.78,2303.78,91.9063,2,0,1,7398.26,98.4344,-0.0412399,4.60754,-0.793237,77.9105,77.8211,86.5102,86.5102,0.34164,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.00391941,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.00869912,67,0,2293.78,2303.78,91.9063,2,0,1,7398.26,98.4344,-0.0412399,4.60754,-0.793237,77.9105,77.8211,86.5102,86.5102,0.34164,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.00391941,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.00087088,68.012,0,2319.28,2329.28,91.8736,2,0,1,6194.61,82.8571,0.00900676,3.82083,-0.781981,65.4137,65.494,72.465,72.465,0.342232,-1,-1,-1,-1,-1,0.9,0.3,0,2,-0.004374692,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.00087088,68.012,0,2319.28,2329.28,91.8736,2,0,1,6194.61,82.8571,0.00900676,3.82083,-0.781981,65.4137,65.494,72.465,72.465,0.342232,-1,-1,-1,-1,-1,0.9,0.3,0,2,-0.004374692,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.00457924,69.002,0,2339.76,2349.76,91.8496,2,0,1,4885.66,65.6381,-0.000459276,3.71008,-0.793545,51.7667,51.7645,57.1601,57.1601,0.343567,-1,-1,-1,-1,-1,0.9,0.3,0,2,-0.00042076,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.00457924,69.002,0,2339.76,2349.76,91.8496,2,0,1,4885.66,65.6381,-0.000459276,3.71008,-0.793545,51.7667,51.7645,57.1601,57.1601,0.343567,-1,-1,-1,-1,-1,0.9,0.3,0,2,-0.00042076,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
-0.0629876,70.014,0,2356.12,2366.12,91.8236,1,0,1,6983.84,54.0315,0.21161,4.97173,-0.756755,41.7867,42.3548,51.7354,51.7354,0.342934,-1,-1,-1,-1,-1,0.9,0.3,0,1,-0.0669243,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
-0.0629876,70.014,0,2356.12,2366.12,91.8236,1,0,1,6983.84,54.0315,0.21161,4.97173,-0.756755,41.7867,42.3548,51.7354,51.7354,0.342934,-1,-1,-1,-1,-1,0.9,0.3,0,1,-0.0669243,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.00500553,71.004,0,2371.73,2381.73,91.7842,1,0,1,8440.32,55.2019,2.55514,3.72917,-0.599963,37.6203,37.652,62.5317,62.5317,0.340069,-1,-1,-1,-1,-1,0.9,0.3,0,1,0.06795551,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.00500553,71.004,0,2371.73,2381.73,91.7842,1,0,1,8440.32,55.2019,2.55514,3.72917,-0.599963,37.6203,37.652,62.5317,62.5317,0.340069,-1,-1,-1,-1,-1,0.9,0.3,0,1,0.06795551,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
-0.0247615,72.016,0,2387.52,2397.52,91.7422,1,0,1,8567.74,57.1708,-0.0189978,1.33637,-0.517105,44.2475,43.9702,63.419,63.419,0.344116,-1,-1,-1,-1,-1,0.9,0.3,0,1,0.013899436,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
-0.0247615,72.016,0,2387.52,2397.52,91.7422,1,0,1,8567.74,57.1708,-0.0189978,1.33637,-0.517105,44.2475,43.9702,63.419,63.419,0.344116,-1,-1,-1,-1,-1,0.9,0.3,0,1,0.013899436,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.0121009,73.006,0,2403.17,2413.17,91.7132,1,0,1,6475.13,47.322,0.318514,0.378469,-0.509385,37.9719,37.1736,47.7974,47.7974,0.344589,-1,-1,-1,-1,-1,0.9,0.3,0,1,0.075495689,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.0121009,73.006,0,2403.17,2413.17,91.7132,1,0,1,6475.13,47.322,0.318514,0.378469,-0.509385,37.9719,37.1736,47.7974,47.7974,0.344589,-1,-1,-1,-1,-1,0.9,0.3,0,1,0.075495689,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.0276257,74.018,0,2416.92,2426.92,91.6805,1,0,1,7198.45,50.8523,0.597908,-0.440505,-0.503719,39.2447,38.6461,53.3313,53.3313,0.343285,-1,-1,-1,-1,-1,0.9,0.3,0,1,0.096997176,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.0276257,74.018,0,2416.92,2426.92,91.6805,1,0,1,7198.45,50.8523,0.597908,-0.440505,-0.503719,39.2447,38.6461,53.3313,53.3313,0.343285,-1,-1,-1,-1,-1,0.9,0.3,0,1,0.096997176,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
-0.387981,75.008,0,2431.97,2441.97,91.6456,2,0,1,5710.02,57.3755,-2.52679,-1.86126,-0.160428,46.5335,47.4512,47.4524,48.4971,0.341827,-1,-1,-1,-1,-1,1,0.2,0,1,-0.152848,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
-0.387981,75.008,0,2431.97,2441.97,91.6456,2,0,1,5710.02,57.3755,-2.52679,-1.86126,-0.160428,46.5335,47.4512,47.4524,48.4971,0.341827,-1,-1,-1,-1,-1,1,0.2,0,1,-0.152848,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.00577563,76.02,0,2447.84,2457.84,91.6229,1,0,1,8476,53.4434,0.648449,-4.13153,0.20641,44.8486,40.52,62.7261,62.7261,0.345955,-1,-1,-1,-1,-1,0.9,0.2,0,1,0.25434368,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.00577563,76.02,0,2447.84,2457.84,91.6229,1,0,1,8476,53.4434,0.648449,-4.13153,0.20641,44.8486,40.52,62.7261,62.7261,0.345955,-1,-1,-1,-1,-1,0.9,0.2,0,1,0.25434368,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.0610587,77.01,0,2463.88,2473.88,91.5938,1,0,1,9138.35,56.417,-3.65922,-3.13435,0.0833357,46.7884,40.6952,67.5851,67.5851,0.347351,-1,-1,-1,-1,-1,0.9,0.2,0,1,0.3099782,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.0610587,77.01,0,2463.88,2473.88,91.5938,1,0,1,9138.35,56.417,-3.65922,-3.13435,0.0833357,46.7884,40.6952,67.5851,67.5851,0.347351,-1,-1,-1,-1,-1,0.9,0.2,0,1,0.3099782,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
0.242425,78,0,2479.55,2489.55,91.5771,1,0,1,8550,58.0344,-0.0453707,-7.83009,-0.565513,47.862,48.0964,62.8613,62.8613,0.346668,-1,-1,-1,-1,-1,1,0.1,0,1,-0.007785,-90,-45,0,45,90,0,7,2,149.68,149.63,0,,0,1.012,2474.77
0.242425,78,0,2479.55,2489.55,91.5771,1,0,1,8550,58.0344,-0.0453707,-7.83009,-0.565513,47.862,48.0964,62.8613,62.8613,0.346668,-1,-1,-1,-1,-1,1,0.1,0,1,-0.007785,-90,-45,0,45,90,0,7,3,179.95,179.8,0,,0,1,2496.68
-0.263091,79.012,0,2499.99,2509.99,91.563,2,0,1,4700.97,62.4792,-1.68722,-8.70241,-0.510738,49.442,52.919,54.9704,54.9704,0.347263,-1,-1,-1,-1,-1,0.9,0.1298305,0,2,-0.309661,-90,-45,0,45,90,0,7,2,149.68,149.63,0,,0,1.012,2474.77
-0.263091,79.012,0,2499.99,2509.99,91.563,2,0,1,4700.97,62.4792,-1.68722,-8.70241,-0.510738,49.442,52.919,54.9704,54.9704,0.347263,-1,-1,-1,-1,-1,0.9,0.1298305,0,2,-0.309661,-90,-45,0,45,90,0,7,3,179.95,179.8,0,,0,1,2496.68
-0.19658,80.002,0,2518.38,2528.38,91.5423,2,0,1,5427.28,71.5455,-0.658593,-7.26175,0.180666,57.123,60.3968,63.4732,63.4732,0.345306,-1,-1,-1,-1,-1,0.9,0.0997035,0,2,-0.249407,-90,-45,0,45,90,0,7,2,149.68,149.63,0,,0,1.012,2474.77
-0.19658,80.002,0,2518.38,2528.38,91.5423,2,0,1,5427.28,71.5455,-0.658593,-7.26175,0.180666,57.123,60.3968,63.4732,63.4732,0.345306,-1,-1,-1,-1,-1,0.9,0.0997035,0,2,-0.249407,-90,-45,0,45,90,0,7,3,179.95,179.8,0,,0,1,2496.68
0.0399639,81.014,0,2541.52,2551.52,91.5128,2,0,1,7411.81,97.1219,-0.0405929,-9.30044,0.321627,81.3817,81.6065,86.658,86.658,0.343369,-1,-1,-1,-1,-1,0.9,0,0,2,-0.0110456,-90,-45,0,45,90,0,7,2,149.68,149.63,0,,0,1.012,2474.77
0.0399639,81.014,0,2541.52,2551.52,91.5128,2,0,1,7411.81,97.1219,-0.0405929,-9.30044,0.321627,81.3817,81.6065,86.658,86.658,0.343369,-1,-1,-1,-1,-1,0.9,0,0,2,-0.0110456,-90,-45,0,45,90,0,7,3,179.95,179.8,0,,0,1,2496.68
-0.0122636,82.004,0,2571.98,2581.98,91.4789,3,0,1,6633.34,120.319,0.683016,-13.3015,0.16657,100.394,101.579,105.277,105.277,0.339928,5.00592,5.00269,5.00094,5.00064,5.00182,0.9,0,0,3,-0.0610706,-90,-45,0,45,90,0,8,2,149.87,149.52,0,,0,4.994,2557.95
-0.0122636,82.004,0,2571.98,2581.98,91.4789,3,0,1,6633.34,120.319,0.683016,-13.3015,0.16657,100.394,101.579,105.277,105.277,0.339928,5.00592,5.00269,5.00094,5.00064,5.00182,0.9,0,0,3,-0.0610706,-90,-45,0,45,90,0,8,3,180.1,180.02,0,,0,4,2596.13
0.0679342,83.016,0,2605.46,2615.46,91.4547,3,0,1,6491.88,119.864,0.689585,-13.6268,0.286494,95.8333,95.287,103.062,103.062,0.338737,4.28345,4.2867,4.29129,4.29726,4.3046,0.9,0.3,0,3,0.0119623,-90,-45,0,45,90,0,8,2,149.87,149.52,0,,0,4.994,2557.95
0.0679342,83.016,0,2605.46,2615.46,91.4547,3,0,1,6491.88,119.864,0.689585,-13.6268,0.286494,95.8333,95.287,103.062,103.062,0.338737,4.28345,4.2867,4.29129,4.29726,4.3046,0.9,0.3,0,3,0.0119623,-90,-45,0,45,90,0,8,3,180.1,180.02,0,,0,4,2596.13
0.140537,84.006,0,2637.96,2647.96,91.4244,3,0,1,6581.61,119.744,-0.926266,-7.49011,-0.527653,100.689,99.007,104.454,104.454,0.334188,-1,-1,-1,-1,-1,0.9,0.073057,0,3,0.096114,-90,-45,0,45,90,0,8,2,149.87,149.52,0,,0,4.994,2557.95
0.140537,84.006,0,2637.96,2647.96,91.4244,3,0,1,6581.61,119.744,-0.926266,-7.49011,-0.527653,100.689,99.007,104.454,104.454,0.334188,-1,-1,-1,-1,-1,0.9,0.073057,0,3,0.096114,-90,-45,0,45,90,0,8,3,180.1,180.02,0,,0,4,2596.13
-0.16988,85.018,0,2672.04,2682.04,91.3909,3,0,1,7000.06,126.726,-3.48672,-9.25917,-0.236782,105.132,101.958,111.106,111.106,0.338932,-1,-1,-1,-1,-1,0.9,0.085202,0,3,0.204596,-90,-45,0,45,90,0,8,2,149.87,149.52,0,,0,4.994,2557.95
-0.16988,85.018,0,2672.04,2682.04,91.3909,3,0,1,7000.06,126.726,-3.48672,-9.25917,-0.236782,105.132,101.958,111.106,111.106,0.338932,-1,-1,-1,-1,-1,0.9,0.085202,0,3,0.204596,-90,-45,0,45,90,0,8,3,180.1,180.02,0,,0,4,2596.13
-0.15492,86.008,0,2707.88,2717.88,91.3569,3,0,1,7342.26,132.663,-4.14328,-12.3566,0.558919,110.17,106.787,116.537,116.537,0.339346,-1,-1,-1,-1,-1,0.9,0.077665,0,3,0.21967,-90,-45,0,45,90,0,8,2,149.87,149.52,0,,0,4.994,2557.95
